doc	surface	type	start	link
71	Harvard University	ORG	38	https://en.wikipedia.org/wiki/Harvard_University
71	Steven Levitsky	PER	78	https://en.wikipedia.org/wiki/Steven_Levitsky
71	Daniel Ziblatt	PER	98	https://en.wikipedia.org/wiki/Daniel_Ziblatt
72	These Truths: A History of the United States	WORK	0	https://en.wikipedia.org/wiki/These_Truths
72	Jill Lepore	PER	88	https://en.wikipedia.org/wiki/Jill_Lepore
72	W.W. Norton	ORG	253	https://en.wikipedia.org/wiki/W._W._Norton
73	21 Lessons for the 21st Century	WORK	0	https://en.wikipedia.org/wiki/21_Lessons_for_the_21st_Century
73	Yuval Noah Harari	PER	79	https://en.wikipedia.org/wiki/Yuval_Noah_Harari
73	Spiegel & Grau	ORG	129	https://en.wikipedia.org/wiki/Spiegel_%26_Grau
73	US	LOC	151	https://en.wikipedia.org/wiki/United_States
73	Jonathan Cape	ORG	161	https://en.wikipedia.org/wiki/Jonathan_Cape
73	UK	LOC	182	https://en.wikipedia.org/wiki/United_Kingdom
74	The Order of Time	WORK	0	https://en.wikipedia.org/wiki/The_Order_of_Time_(book)
74	Carlo Rovelli	PER	79	https://en.wikipedia.org/wiki/Carlo_Rovelli
75	12 Rules for Life: An Antidote to Chaos	WORK	0	https://en.wikipedia.org/wiki/12_Rules_for_Life
75	Jordan Peterson	PER	124	https://en.wikipedia.org/wiki/Jordan_Peterson
76	Bad Blood: Secrets and Lies in a Silicon Valley Startup	WORK	0	https://en.wikipedia.org/wiki/Bad_Blood:_Secrets_and_Lies_in_a_Silicon_Valley_Startup
76	John Carreyrou	PER	91	https://en.wikipedia.org/wiki/John_Carreyrou
76	Theranos	ORG	170	https://en.wikipedia.org/wiki/Theranos
76	Elizabeth Holmes	PER	230	https://en.wikipedia.org/wiki/Elizabeth_Holmes
77	Mindhunter: Inside the FBI's Elite Serial Crime Unit	WORK	0	https://en.wikipedia.org/wiki/Mindhunter:_Inside_the_FBI%27s_Elite_Serial_Crime_Unit
77	FBI	ORG	105	https://en.wikipedia.org/wiki/FBI
77	John E. Douglas	PER	115	https://en.wikipedia.org/wiki/John_E._Douglas
77	Mark Olshaker	PER	148	https://en.wikipedia.org/wiki/Mark_Olshaker
78	Strange Angel	TV	0	https://en.wikipedia.org/wiki/Strange_Angel
78	CBS All Access	ORG	110	https://en.wikipedia.org/wiki/CBS_All_Access
79	The Gene: An Intimate History	WORK	0	https://en.wikipedia.org/wiki/The_Gene:_An_Intimate_History
79	Siddhartha Mukherjee	PER	51	https://en.wikipedia.org/wiki/Siddhartha_Mukherjee
79	Scribner	ORG	158	https://en.wikipedia.org/wiki/Charles_Scribner%27s_Sons
80	Curb Your Enthusiasm	TV	0	https://en.wikipedia.org/wiki/Curb_Your_Enthusiasm
80	HBO	ORG	87	https://en.wikipedia.org/wiki/HBO
80	Larry David	PER	153	https://en.wikipedia.org/wiki/Larry_David
81	Felix Arvid Ulf Kjellberg	PER	0	https://en.wikipedia.org/wiki/PewDiePie
81	PewDieDie	PER	160	https://en.wikipedia.org/wiki/PewDiePie
81	YouTube	ORG	270	https://en.wikipedia.org/wiki/YouTube
82	T-Series	ORG	0	https://en.wikipedia.org/wiki/T-Series_(company)
82	YouTube	ORG	16	https://en.wikipedia.org/wiki/YouTube
82	T-Series	ORG	110	https://en.wikipedia.org/wiki/T-Series_(company)
83	Ryan ToysReview	TV	0	https://en.wikipedia.org/wiki/Ryan_ToysReview
83	YouTube	ORG	32	https://en.wikipedia.org/wiki/YouTube
83	Ryan Kaji	PER	70	NIL
83	Loann Kaji	PER	139	NIL
83	Shion Kaji	PER	160	NIL
83	Emma	PER	191	NIL
83	Kate	PER	200	NIL
84	Dua Lipa	PER	0	https://en.wikipedia.org/wiki/Dua_Lipa
84	Warner Music Group	ORG	125	https://en.wikipedia.org/wiki/Warner_Music_Group
84	New Love	WORK	186	NIL
85	Ingrid Nilsen	PER	0	https://en.wikipedia.org/wiki/Ingrid_Nilsen
85	YouTube	ORG	53	https://en.wikipedia.org/wiki/YouTube
85	Rowland Heights, California	LOC	78	https://en.wikipedia.org/wiki/Rowland_Heights,_California
85	Nilsen	PER	107	https://en.wikipedia.org/wiki/Ingrid_Nilsen
85	YouTube	ORG	122	https://en.wikipedia.org/wiki/YouTube
85	Missglamorazzi	TV	152	NIL
86	Louis John Cole	PER	0	https://en.wikipedia.org/wiki/Louis_Cole
86	FunForLouis	TV	71	NIL
86	YouTube	ORG	118	https://en.wikipedia.org/wiki/YouTube
86	Venice Beach, Los Angeles, California	LOC	147	https://en.wikipedia.org/wiki/Venice_beach
86	YouTube	ORG	226	https://en.wikipedia.org/wiki/YouTube
86	FunForLouis	TV	298	NIL
87	The King of Random	TV	0	https://en.wikipedia.org/wiki/The_King_of_Random
87	TKOR	TV	20	https://en.wikipedia.org/wiki/The_King_of_Random
87	YouTube	ORG	31	https://en.wikipedia.org/wiki/YouTube
87	Grant Thompson	PER	58	NIL
87	Thompson	PER	216	NIL
87	Nate Bonham	PER	247	NIL
87	Calli Gade	PER	263	NIL
88	AsapScience	TV	0	https://en.wikipedia.org/wiki/AsapScience
88	AsapSCIENCE	TV	25	https://en.wikipedia.org/wiki/AsapScience
88	YouTube	ORG	43	https://en.wikipedia.org/wiki/YouTube
88	Mitchell Moffit	PER	89	NIL
88	Gregory Brown	PER	109	NIL
89	Smosh	TV	0	https://en.wikipedia.org/wiki/Smosh
89	YouTube	ORG	35	https://en.wikipedia.org/wiki/YouTube
89	Anthony Padilla	PER	62	NIL
89	Ian Hecox	PER	82	NIL
90	Kurzgesagt	TV	0	https://en.wikipedia.org/wiki/Kurzgesagt
90	Munich	LOC	36	https://en.wikipedia.org/wiki/Munich
90	Philipp Dettmer	PER	77	NIL
90	YouTube	ORG	115	https://en.wikipedia.org/wiki/YouTube
91	ARD	ORG	0	https://en.wikipedia.org/wiki/ARD_(broadcaster)
91	Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland	ORG	56	https://en.wikipedia.org/wiki/ARD_(broadcaster)
91	Working group of public broadcasters of the Federal Republic of Germany	ORG	198	https://en.wikipedia.org/wiki/ARD_(broadcaster)
91	Germany's	LOC	254	https://en.wikipedia.org/wiki/Germany
91	West Germany	LOC	328	https://en.wikipedia.org/wiki/West_Germany
92	Zweites Deutsches Fernsehen	ORG	0	https://en.wikipedia.org/wiki/ZDF
92	Second German Television	ORG	98	https://en.wikipedia.org/wiki/ZDF
92	ZDF	ORG	146	https://en.wikipedia.org/wiki/ZDF
92	2DF	ORG	180	https://en.wikipedia.org/wiki/ZDF
92	Main, Rhineland-Palatinate	LOC	245	https://en.wikipedia.org/wiki/Mainz
92	Germany's	LOC	368	https://en.wikipedia.org/wiki/Germany
92	ZDF	ORG	392	https://en.wikipedia.org/wiki/ZDF
93	Rundfunk Berlin-Brandenburg	ORG	0	https://en.wikipedia.org/wiki/Rundfunk_Berlin-Brandenburg
93	RBB	ORG	29	https://en.wikipedia.org/wiki/Rundfunk_Berlin-Brandenburg
93	Berlin-Brandenburg Broadcasting	ORG	35	https://en.wikipedia.org/wiki/Rundfunk_Berlin-Brandenburg
93	Berlin	LOC	151	https://en.wikipedia.org/wiki/Berlin
93	Brandenburg	LOC	162	https://en.wikipedia.org/wiki/Brandenburg
93	Berlin	LOC	187	https://en.wikipedia.org/wiki/Berlin
93	Postdam	LOC	198	https://en.wikipedia.org/wiki/Potsdam
94	Österreichischer Rundfunk	ORG	0	https://en.wikipedia.org/wiki/ORF_(broadcaster)
94	Austrian Broadcasting Corporation	ORG	36	https://en.wikipedia.org/wiki/ORF_(broadcaster)
94	ORF	ORG	71	https://en.wikipedia.org/wiki/ORF_(broadcaster)
94	ORF	ORG	220	https://en.wikipedia.org/wiki/ORF_(broadcaster)
95	TF1	ORG	0	https://en.wikipedia.org/wiki/TF1
95	TF1 Group	ORG	97	https://en.wikipedia.org/wiki/TF1_Group
95	Bouygues	LOC	136	https://en.wikipedia.org/wiki/Bouygues
96	Deutsche Welle	ORG	0	https://en.wikipedia.org/wiki/Deutsche_Welle
96	DW	ORG	83	https://en.wikipedia.org/wiki/Deutsche_Welle
96	Germany's	LOC	89	https://en.wikipedia.org/wiki/Germany
97	RTL Group	ORG	0	https://en.wikipedia.org/wiki/RTL_Group
97	Luxembourg	LOC	15	https://en.wikipedia.org/wiki/Luxembourg
97	Germany	LOC	176	https://en.wikipedia.org/wiki/Germany
97	France	LOC	185	https://en.wikipedia.org/wiki/France
97	Belgium	LOC	193	https://en.wikipedia.org/wiki/Belgium
97	the Netherlands	LOC	202	https://en.wikipedia.org/wiki/Netherlands
97	Luxembourg	LOC	219	https://en.wikipedia.org/wiki/Luxembourg
97	Switzerland	LOC	231	https://en.wikipedia.org/wiki/Switzerland
97	Spain	LOC	244	https://en.wikipedia.org/wiki/Spain
97	Hungary	LOC	252	https://en.wikipedia.org/wiki/Hungary
97	Croatia	LOC	264	https://en.wikipedia.org/wiki/Croatia
97	Bertelsmann	ORG	376	https://en.wikipedia.org/wiki/Bertelsmann
97	MDAX stock exchange	ORG	418	https://en.wikipedia.org/wiki/Xetra_(trading_system)
97	Germany	LOC	441	https://en.wikipedia.org/wiki/Germany
98	ProSieben	ORG	0	https://en.wikipedia.org/wiki/ProSieben
98	Germany's	LOC	161	https://en.wikipedia.org/wiki/Germany
98	ProSieben	ORG	231	https://en.wikipedia.org/wiki/ProSieben
98	ProSieben Fun	ORG	378	NIL
98	ProSieben Maxx	ORG	416	NIL
99	Puls 4	ORG	0	https://en.wikipedia.org/wiki/Puls_4
99	Austria	LOC	46	https://en.wikipedia.org/wiki/Austria
99	ORF eins	ORG	147	https://en.wikipedia.org/wiki/ORF_eins
99	ORF 2	ORG	157	https://en.wikipedia.org/wiki/ORF_2
99	ATV	ORG	168	https://en.wikipedia.org/wiki/ATV_(Austria)
100	RAI - Radiotelevisione italiana	ORG	0	https://en.wikipedia.org/wiki/RAI
100	Rai	ORG	118	https://en.wikipedia.org/wiki/RAI
100	Radio Audizioni Italiane	ORG	154	https://en.wikipedia.org/wiki/RAI
100	Italy	LOC	227	https://en.wikipedia.org/wiki/Italy
100	Ministry of Economy and Finance	ORG	247	https://en.wikipedia.org/wiki/Ministry_of_Economy_and_Finance_(Italy)
